,"Labor Force Data by County, 2000 Annual Averages",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
1708,CN3110500000000,31,105,"Kimball County, NE",2000,,2198,2144,54,2.5
1709,CN3110700000000,31,107,"Knox County, NE",2000,,4814,4632,182,3.8
1710,CN3110900000000,31,109,"Lancaster County, NE",2000,,148280,144779,3501,2.4
1711,CN3111100000000,31,111,"Lincoln County, NE",2000,,18390,17803,587,3.2
1712,CN3111300000000,31,113,"Logan County, NE",2000,,418,408,10,2.4
1713,CN3111500000000,31,115,"Loup County, NE",2000,,335,327,8,2.4
1714,CN3111700000000,31,117,"McPherson County, NE",2000,,273,268,5,1.8
1715,CN3111900000000,31,119,"Madison County, NE",2000,,19275,18644,631,3.3
1716,CN3112100000000,31,121,"Merrick County, NE",2000,,4287,4172,115,2.7
1717,CN3112300000000,31,123,"Morrill County, NE",2000,,2798,2701,97,3.5
1718,CN3112500000000,31,125,"Nance County, NE",2000,,2063,2001,62,3
1719,CN3112700000000,31,127,"Nemaha County, NE",2000,,3775,3624,151,4
1720,CN3112900000000,31,129,"Nuckolls County, NE",2000,,2579,2511,68,2.6
1721,CN3113100000000,31,131,"Otoe County, NE",2000,,8324,8062,262,3.1
1722,CN3113300000000,31,133,"Pawnee County, NE",2000,,1638,1580,58,3.5
1723,CN3113500000000,31,135,"Perkins County, NE",2000,,1646,1609,37,2.2
1724,CN3113700000000,31,137,"Phelps County, NE",2000,,5368,5249,119,2.2
1725,CN3113900000000,31,139,"Pierce County, NE",2000,,4216,4106,110,2.6
1726,CN3114100000000,31,141,"Platte County, NE",2000,,17469,16984,485,2.8
1727,CN3114300000000,31,143,"Polk County, NE",2000,,3039,2970,69,2.3
1728,CN3114500000000,31,145,"Red Willow County, NE",2000,,6187,6025,162,2.6
1729,CN3114700000000,31,147,"Richardson County, NE",2000,,4726,4488,238,5
1730,CN3114900000000,31,149,"Rock County, NE",2000,,1013,985,28,2.8
1731,CN3115100000000,31,151,"Saline County, NE",2000,,7635,7436,199,2.6
1732,CN3115300000000,31,153,"Sarpy County, NE",2000,,65950,64442,1508,2.3
1733,CN3115500000000,31,155,"Saunders County, NE",2000,,11066,10753,313,2.8
1734,CN3115700000000,31,157,"Scotts Bluff County, NE",2000,,18775,18019,756,4
1735,CN3115900000000,31,159,"Seward County, NE",2000,,9191,8975,216,2.4
1736,CN3116100000000,31,161,"Sheridan County, NE",2000,,3295,3198,97,2.9
1737,CN3116300000000,31,163,"Sherman County, NE",2000,,1783,1733,50,2.8
1738,CN3116500000000,31,165,"Sioux County, NE",2000,,802,787,15,1.9
1739,CN3116700000000,31,167,"Stanton County, NE",2000,,3533,3442,91,2.6
1740,CN3116900000000,31,169,"Thayer County, NE",2000,,3162,3081,81,2.6
1741,CN3117100000000,31,171,"Thomas County, NE",2000,,416,395,21,5
1742,CN3117300000000,31,173,"Thurston County, NE",2000,,2840,2642,198,7
1743,CN3117500000000,31,175,"Valley County, NE",2000,,2426,2361,65,2.7
1744,CN3117700000000,31,177,"Washington County, NE",2000,,10879,10615,264,2.4
1745,CN3117900000000,31,179,"Wayne County, NE",2000,,5703,5556,147,2.6
1746,CN3118100000000,31,181,"Webster County, NE",2000,,1963,1909,54,2.8
1747,CN3118300000000,31,183,"Wheeler County, NE",2000,,499,487,12,2.4
1748,CN3118500000000,31,185,"York County, NE",2000,,7844,7649,195,2.5
1749,CN3200100000000,32,001,"Churchill County, NV",2000,,12018,11318,700,5.8
1750,CN3200300000000,32,003,"Clark County, NV",2000,,730308,698877,31431,4.3
1751,CN3200500000000,32,005,"Douglas County, NV",2000,,21804,20968,836,3.8
1752,CN3200700000000,32,007,"Elko County, NV",2000,,24312,23422,890,3.7
1753,CN3200900000000,32,009,"Esmeralda County, NV",2000,,511,470,41,8
1754,CN3201100000000,32,011,"Eureka County, NV",2000,,797,773,24,3
1755,CN3201300000000,32,013,"Humboldt County, NV",2000,,7821,7463,358,4.6
1756,CN3201500000000,32,015,"Lander County, NV",2000,,2859,2704,155,5.4
1757,CN3201700000000,32,017,"Lincoln County, NV",2000,,1661,1584,77,4.6
1758,CN3201900000000,32,019,"Lyon County, NV",2000,,17975,16998,977,5.4
1759,CN3202100000000,32,021,"Mineral County, NV",2000,,2355,2173,182,7.7
1760,CN3202300000000,32,023,"Nye County, NV",2000,,14093,13196,897,6.4
1761,CN3202700000000,32,027,"Pershing County, NV",2000,,2564,2458,106,4.1
1762,CN3202900000000,32,029,"Storey County, NV",2000,,2004,1944,60,3
1763,CN3203100000000,32,031,"Washoe County, NV",2000,,195569,188813,6756,3.5
1764,CN3203300000000,32,033,"White Pine County, NV",2000,,3784,3637,147,3.9
1765,CN3251000000000,32,510,"Carson City, NV",2000,,26590,25665,925,3.5
1766,CN3300100000000,33,001,"Belknap County, NH",2000,,30953,30197,756,2.4
1767,CN3300300000000,33,003,"Carroll County, NH",2000,,23642,23010,632,2.7
1768,CN3300500000000,33,005,"Cheshire County, NH",2000,,39905,38861,1044,2.6
1769,CN3300700000000,33,007,"Coos County, NH",2000,,17134,16512,622,3.6
1770,CN3300900000000,33,009,"Grafton County, NH",2000,,44855,43799,1056,2.4
1771,CN3301100000000,33,011,"Hillsborough County, NH",2000,,212572,207152,5420,2.5
1772,CN3301300000000,33,013,"Merrimack County, NH",2000,,74785,73010,1775,2.4
1773,CN3301500000000,33,015,"Rockingham County, NH",2000,,160555,155772,4783,3
1774,CN3301700000000,33,017,"Strafford County, NH",2000,,61812,60154,1658,2.7
1775,CN3301900000000,33,019,"Sullivan County, NH",2000,,21692,21155,537,2.5
1776,CN3400100000000,34,001,"Atlantic County, NJ",2000,,128823,122783,6040,4.7
1777,CN3400300000000,34,003,"Bergen County, NJ",2000,,468371,453532,14839,3.2
1778,CN3400500000000,34,005,"Burlington County, NJ",2000,,221069,214177,6892,3.1
1779,CN3400700000000,34,007,"Camden County, NJ",2000,,253927,244044,9883,3.9
1780,CN3400900000000,34,009,"Cape May County, NJ",2000,,55469,51897,3572,6.4
1781,CN3401100000000,34,011,"Cumberland County, NJ",2000,,65461,61646,3815,5.8
1782,CN3401300000000,34,013,"Essex County, NJ",2000,,365491,349001,16490,4.5
1783,CN3401500000000,34,015,"Gloucester County, NJ",2000,,134657,129764,4893,3.6
1784,CN3401700000000,34,017,"Hudson County, NJ",2000,,297250,282845,14405,4.8
1785,CN3401900000000,34,019,"Hunterdon County, NJ",2000,,67840,66247,1593,2.3
1786,CN3402100000000,34,021,"Mercer County, NJ",2000,,179928,174028,5900,3.3
1787,CN3402300000000,34,023,"Middlesex County, NJ",2000,,400922,387461,13461,3.4
1788,CN3402500000000,34,025,"Monmouth County, NJ",2000,,317914,307639,10275,3.2
1789,CN3402700000000,34,027,"Morris County, NJ",2000,,260858,253914,6944,2.7
1790,CN3402900000000,34,029,"Ocean County, NJ",2000,,231928,223264,8664,3.7
1791,CN3403100000000,34,031,"Passaic County, NJ",2000,,235907,225034,10873,4.6
1792,CN3403300000000,34,033,"Salem County, NJ",2000,,31505,30281,1224,3.9
1793,CN3403500000000,34,035,"Somerset County, NJ",2000,,165405,161100,4305,2.6
1794,CN3403700000000,34,037,"Sussex County, NJ",2000,,79409,77055,2354,3
1795,CN3403900000000,34,039,"Union County, NJ",2000,,264337,254040,10297,3.9
1796,CN3404100000000,34,041,"Warren County, NJ",2000,,55600,53965,1635,2.9
1797,CN3500100000000,35,001,"Bernalillo County, NM",2000,,287292,275836,11456,4
1798,CN3500300000000,35,003,"Catron County, NM",2000,,1446,1350,96,6.6
1799,CN3500500000000,35,005,"Chaves County, NM",2000,,25619,24192,1427,5.6
1800,CN3500600000000,35,006,"Cibola County, NM",2000,,9898,9225,673,6.8
1801,CN3500700000000,35,007,"Colfax County, NM",2000,,6925,6579,346,5
1802,CN3500900000000,35,009,"Curry County, NM",2000,,18616,17753,863,4.6
1803,CN3501100000000,35,011,"De Baca County, NM",2000,,957,912,45,4.7
1804,CN3501300000000,35,013,"Dona Ana County, NM",2000,,75909,71282,4627,6.1
1805,CN3501500000000,35,015,"Eddy County, NM",2000,,23109,21806,1303,5.6
1806,CN3501700000000,35,017,"Grant County, NM",2000,,12764,12026,738,5.8
1807,CN3501900000000,35,019,"Guadalupe County, NM",2000,,1780,1651,129,7.2
1808,CN3502100000000,35,021,"Harding County, NM",2000,,412,395,17,4.1
1809,CN3502300000000,35,023,"Hidalgo County, NM",2000,,2614,2436,178,6.8
1810,CN3502500000000,35,025,"Lea County, NM",2000,,22489,21315,1174,5.2
1811,CN3502700000000,35,027,"Lincoln County, NM",2000,,9584,9180,404,4.2
1812,CN3502800000000,35,028,"Los Alamos County, NM",2000,,10431,10113,318,3
1813,CN3502900000000,35,029,"Luna County, NM",2000,,10664,9011,1653,15.5
1814,CN3503100000000,35,031,"McKinley County, NM",2000,,24393,22796,1597,6.5
1815,CN3503300000000,35,033,"Mora County, NM",2000,,1955,1750,205,10.5
1816,CN3503500000000,35,035,"Otero County, NM",2000,,24214,22933,1281,5.3
1817,CN3503700000000,35,037,"Quay County, NM",2000,,4413,4196,217,4.9
1818,CN3503900000000,35,039,"Rio Arriba County, NM",2000,,18828,17682,1146,6.1
1819,CN3504100000000,35,041,"Roosevelt County, NM",2000,,7978,7628,350,4.4
1820,CN3504300000000,35,043,"Sandoval County, NM",2000,,43280,41448,1832,4.2
1821,CN3504500000000,35,045,"San Juan County, NM",2000,,49296,46477,2819,5.7
1822,CN3504700000000,35,047,"San Miguel County, NM",2000,,12489,11767,722,5.8
1823,CN3504900000000,35,049,"Santa Fe County, NM",2000,,70244,67714,2530,3.6
1824,CN3505100000000,35,051,"Sierra County, NM",2000,,5255,5024,231,4.4
1825,CN3505300000000,35,053,"Socorro County, NM",2000,,7908,7510,398,5
1826,CN3505500000000,35,055,"Taos County, NM",2000,,15479,14440,1039,6.7
1827,CN3505700000000,35,057,"Torrance County, NM",2000,,7528,7154,374,5
1828,CN3505900000000,35,059,"Union County, NM",2000,,2046,1970,76,3.7
1829,CN3506100000000,35,061,"Valencia County, NM",2000,,29942,28552,1390,4.6
1830,CN3600100000000,36,001,"Albany County, NY",2000,,153997,148813,5184,3.4
1831,CN3600300000000,36,003,"Allegany County, NY",2000,,22659,21544,1115,4.9
1832,CN3600500000000,36,005,"Bronx County, NY",2000,,486621,452036,34585,7.1
1833,CN3600700000000,36,007,"Broome County, NY",2000,,97734,94155,3579,3.7
1834,CN3600900000000,36,009,"Cattaraugus County, NY",2000,,40867,39002,1865,4.6
1835,CN3601100000000,36,011,"Cayuga County, NY",2000,,40194,38613,1581,3.9
1836,CN3601300000000,36,013,"Chautauqua County, NY",2000,,67733,64986,2747,4.1
1837,CN3601500000000,36,015,"Chemung County, NY",2000,,42544,40695,1849,4.3
1838,CN3601700000000,36,017,"Chenango County, NY",2000,,24373,23390,983,4
1839,CN3601900000000,36,019,"Clinton County, NY",2000,,38375,36568,1807,4.7
1840,CN3602100000000,36,021,"Columbia County, NY",2000,,31344,30259,1085,3.5
1841,CN3602300000000,36,023,"Cortland County, NY",2000,,24037,22983,1054,4.4
1842,CN3602500000000,36,025,"Delaware County, NY",2000,,22070,21142,928,4.2
1843,CN3602700000000,36,027,"Dutchess County, NY",2000,,138446,133979,4467,3.2
1844,CN3602900000000,36,029,"Erie County, NY",2000,,465621,445939,19682,4.2
1845,CN3603100000000,36,031,"Essex County, NY",2000,,18442,17554,888,4.8
1846,CN3603300000000,36,033,"Franklin County, NY",2000,,22103,20821,1282,5.8
1847,CN3603500000000,36,035,"Fulton County, NY",2000,,26196,24965,1231,4.7
1848,CN3603700000000,36,037,"Genesee County, NY",2000,,32428,31134,1294,4
1849,CN3603900000000,36,039,"Greene County, NY",2000,,22496,21469,1027,4.6
1850,CN3604100000000,36,041,"Hamilton County, NY",2000,,2848,2690,158,5.5
1851,CN3604300000000,36,043,"Herkimer County, NY",2000,,31544,30189,1355,4.3
1852,CN3604500000000,36,045,"Jefferson County, NY",2000,,44776,42122,2654,5.9
1853,CN3604700000000,36,047,"Kings County, NY",2000,,1042699,976598,66101,6.3
1854,CN3604900000000,36,049,"Lewis County, NY",2000,,12639,11982,657,5.2
1855,CN3605100000000,36,051,"Livingston County, NY",2000,,32793,31454,1339,4.1
1856,CN3605300000000,36,053,"Madison County, NY",2000,,34868,33518,1350,3.9
1857,CN3605500000000,36,055,"Monroe County, NY",2000,,375172,361843,13329,3.6
1858,CN3605700000000,36,057,"Montgomery County, NY",2000,,23528,22396,1132,4.8
1859,CN3605900000000,36,059,"Nassau County, NY",2000,,673797,651257,22540,3.3
1860,CN3606100000000,36,061,"New York County, NY",2000,,855358,812237,43121,5
1861,CN3606300000000,36,063,"Niagara County, NY",2000,,109413,104250,5163,4.7
1862,CN3606500000000,36,065,"Oneida County, NY",2000,,110407,106089,4318,3.9
1863,CN3606700000000,36,067,"Onondaga County, NY",2000,,229488,221363,8125,3.5
1864,CN3606900000000,36,069,"Ontario County, NY",2000,,54309,52373,1936,3.6
1865,CN3607100000000,36,071,"Orange County, NY",2000,,161294,155817,5477,3.4
1866,CN3607300000000,36,073,"Orleans County, NY",2000,,20207,19260,947,4.7
1867,CN3607500000000,36,075,"Oswego County, NY",2000,,58432,55621,2811,4.8
1868,CN3607700000000,36,077,"Otsego County, NY",2000,,29583,28322,1261,4.3
1869,CN3607900000000,36,079,"Putnam County, NY",2000,,52023,50498,1525,2.9
1870,CN3608100000000,36,081,"Queens County, NY",2000,,1064415,1008221,56194,5.3
1871,CN3608300000000,36,083,"Rensselaer County, NY",2000,,80419,77484,2935,3.6
1872,CN3608500000000,36,085,"Richmond County, NY",2000,,217223,206215,11008,5.1
1873,CN3608700000000,36,087,"Rockland County, NY",2000,,144031,139261,4770,3.3
1874,CN3608900000000,36,089,"St. Lawrence County, NY",2000,,48706,45912,2794,5.7
1875,CN3609100000000,36,091,"Saratoga County, NY",2000,,110124,106435,3689,3.3
1876,CN3609300000000,36,093,"Schenectady County, NY",2000,,72222,69694,2528,3.5
1877,CN3609500000000,36,095,"Schoharie County, NY",2000,,15120,14469,651,4.3
1878,CN3609700000000,36,097,"Schuyler County, NY",2000,,9352,8930,422,4.5
1879,CN3609900000000,36,099,"Seneca County, NY",2000,,16342,15659,683,4.2
1880,CN3610100000000,36,101,"Steuben County, NY",2000,,47811,45841,1970,4.1
1881,CN3610300000000,36,103,"Suffolk County, NY",2000,,731428,706167,25261,3.5
1882,CN3610500000000,36,105,"Sullivan County, NY",2000,,32971,31523,1448,4.4
1883,CN3610700000000,36,107,"Tioga County, NY",2000,,26398,25482,916,3.5
1884,CN3610900000000,36,109,"Tompkins County, NY",2000,,50538,48872,1666,3.3
1885,CN3611100000000,36,111,"Ulster County, NY",2000,,88059,84900,3159,3.6
1886,CN3611300000000,36,113,"Warren County, NY",2000,,33152,31763,1389,4.2
1887,CN3611500000000,36,115,"Washington County, NY",2000,,29981,28859,1122,3.7
1888,CN3611700000000,36,117,"Wayne County, NY",2000,,48722,46858,1864,3.8
1889,CN3611900000000,36,119,"Westchester County, NY",2000,,461112,445401,15711,3.4
1890,CN3612100000000,36,121,"Wyoming County, NY",2000,,20236,19274,962,4.8
1891,CN3612300000000,36,123,"Yates County, NY",2000,,12055,11605,450,3.7
1892,CN3700100000000,37,001,"Alamance County, NC",2000,,69593,67432,2161,3.1
1893,CN3700300000000,37,003,"Alexander County, NC",2000,,19441,18915,526,2.7
1894,CN3700500000000,37,005,"Alleghany County, NC",2000,,5652,5318,334,5.9
1895,CN3700700000000,37,007,"Anson County, NC",2000,,11045,10472,573,5.2
1896,CN3700900000000,37,009,"Ashe County, NC",2000,,12533,11902,631,5
1897,CN3701100000000,37,011,"Avery County, NC",2000,,7964,7649,315,4
1898,CN3701300000000,37,013,"Beaufort County, NC",2000,,20738,19501,1237,6
1899,CN3701500000000,37,015,"Bertie County, NC",2000,,8400,7816,584,7
1900,CN3701700000000,37,017,"Bladen County, NC",2000,,14713,13826,887,6
1901,CN3701900000000,37,019,"Brunswick County, NC",2000,,35564,33976,1588,4.5
1902,CN3702100000000,37,021,"Buncombe County, NC",2000,,108031,104697,3334,3.1
1903,CN3702300000000,37,023,"Burke County, NC",2000,,46421,44805,1616,3.5
1904,CN3702500000000,37,025,"Cabarrus County, NC",2000,,72210,70058,2152,3
1905,CN3702700000000,37,027,"Caldwell County, NC",2000,,42560,41340,1220,2.9
1906,CN3702900000000,37,029,"Camden County, NC",2000,,3325,3228,97,2.9
1907,CN3703100000000,37,031,"Carteret County, NC",2000,,29694,28482,1212,4.1
1908,CN3703300000000,37,033,"Caswell County, NC",2000,,10917,10515,402,3.7
1909,CN3703500000000,37,035,"Catawba County, NC",2000,,80519,78333,2186,2.7
1910,CN3703700000000,37,037,"Chatham County, NC",2000,,26909,26179,730,2.7
1911,CN3703900000000,37,039,"Cherokee County, NC",2000,,11499,10769,730,6.3
1912,CN3704100000000,37,041,"Chowan County, NC",2000,,6506,6252,254,3.9
1913,CN3704300000000,37,043,"Clay County, NC",2000,,4046,3884,162,4
1914,CN3704500000000,37,045,"Cleveland County, NC",2000,,49126,46734,2392,4.9
1915,CN3704700000000,37,047,"Columbus County, NC",2000,,23571,21782,1789,7.6
1916,CN3704900000000,37,049,"Craven County, NC",2000,,38689,37104,1585,4.1
1917,CN3705100000000,37,051,"Cumberland County, NC",2000,,119608,114356,5252,4.4
1918,CN3705300000000,37,053,"Currituck County, NC",2000,,9247,8996,251,2.7
1919,CN3705500000000,37,055,"Dare County, NC",2000,,18833,18032,801,4.3
1920,CN3705700000000,37,057,"Davidson County, NC",2000,,79844,77286,2558,3.2
1921,CN3705900000000,37,059,"Davie County, NC",2000,,18487,17722,765,4.1
1922,CN3706100000000,37,061,"Duplin County, NC",2000,,23486,22486,1000,4.3
1923,CN3706300000000,37,063,"Durham County, NC",2000,,122577,119017,3560,2.9
1924,CN3706500000000,37,065,"Edgecombe County, NC",2000,,25133,23687,1446,5.8
1925,CN3706700000000,37,067,"Forsyth County, NC",2000,,162259,157131,5128,3.2
1926,CN3706900000000,37,069,"Franklin County, NC",2000,,24492,23709,783,3.2
1927,CN3707100000000,37,071,"Gaston County, NC",2000,,100292,94873,5419,5.4
1928,CN3707300000000,37,073,"Gates County, NC",2000,,4667,4510,157,3.4
1929,CN3707500000000,37,075,"Graham County, NC",2000,,3822,3573,249,6.5
1930,CN3707700000000,37,077,"Granville County, NC",2000,,22578,21599,979,4.3
1931,CN3707900000000,37,079,"Greene County, NC",2000,,8629,8234,395,4.6
1932,CN3708100000000,37,081,"Guilford County, NC",2000,,233796,226263,7533,3.2
1933,CN3708300000000,37,083,"Halifax County, NC",2000,,22983,21614,1369,6
1934,CN3708500000000,37,085,"Harnett County, NC",2000,,42417,40831,1586,3.7
1935,CN3708700000000,37,087,"Haywood County, NC",2000,,25958,24961,997,3.8
1936,CN3708900000000,37,089,"Henderson County, NC",2000,,42348,41092,1256,3
1937,CN3709100000000,37,091,"Hertford County, NC",2000,,9540,9052,488,5.1
1938,CN3709300000000,37,093,"Hoke County, NC",2000,,14523,13703,820,5.6
1939,CN3709500000000,37,095,"Hyde County, NC",2000,,2875,2713,162,5.6
1940,CN3709700000000,37,097,"Iredell County, NC",2000,,66143,63864,2279,3.4
1941,CN3709900000000,37,099,"Jackson County, NC",2000,,17256,16587,669,3.9
1942,CN3710100000000,37,101,"Johnston County, NC",2000,,64266,62432,1834,2.9
1943,CN3710300000000,37,103,"Jones County, NC",2000,,4684,4474,210,4.5
1944,CN3710500000000,37,105,"Lee County, NC",2000,,24697,23723,974,3.9
1945,CN3710700000000,37,107,"Lenoir County, NC",2000,,27835,26393,1442,5.2
1946,CN3710900000000,37,109,"Lincoln County, NC",2000,,34894,33601,1293,3.7
1947,CN3711100000000,37,111,"McDowell County, NC",2000,,21488,20575,913,4.2
1948,CN3711300000000,37,113,"Macon County, NC",2000,,14162,13619,543,3.8
1949,CN3711500000000,37,115,"Madison County, NC",2000,,9405,9059,346,3.7
1950,CN3711700000000,37,117,"Martin County, NC",2000,,11836,11027,809,6.8
1951,CN3711900000000,37,119,"Mecklenburg County, NC",2000,,397029,385524,11505,2.9
1952,CN3712100000000,37,121,"Mitchell County, NC",2000,,7794,7448,346,4.4
1953,CN3712300000000,37,123,"Montgomery County, NC",2000,,12797,12302,495,3.9
1954,CN3712500000000,37,125,"Moore County, NC",2000,,34728,33488,1240,3.6
1955,CN3712700000000,37,127,"Nash County, NC",2000,,43641,41668,1973,4.5
1956,CN3712900000000,37,129,"New Hanover County, NC",2000,,87947,84778,3169,3.6
1957,CN3713100000000,37,131,"Northampton County, NC",2000,,8721,8254,467,5.4
1958,CN3713300000000,37,133,"Onslow County, NC",2000,,53363,51074,2289,4.3
1959,CN3713500000000,37,135,"Orange County, NC",2000,,65035,63423,1612,2.5
1960,CN3713700000000,37,137,"Pamlico County, NC",2000,,5438,5221,217,4
1961,CN3713900000000,37,139,"Pasquotank County, NC",2000,,15475,14898,577,3.7
1962,CN3714100000000,37,141,"Pender County, NC",2000,,19510,18719,791,4.1
1963,CN3714300000000,37,143,"Perquimans County, NC",2000,,4791,4606,185,3.9
1964,CN3714500000000,37,145,"Person County, NC",2000,,18212,17430,782,4.3
1965,CN3714700000000,37,147,"Pitt County, NC",2000,,70106,67216,2890,4.1
1966,CN3714900000000,37,149,"Polk County, NC",2000,,8524,8219,305,3.6
1967,CN3715100000000,37,151,"Randolph County, NC",2000,,72549,70105,2444,3.4
1968,CN3715300000000,37,153,"Richmond County, NC",2000,,20953,19850,1103,5.3
1969,CN3715500000000,37,155,"Robeson County, NC",2000,,53760,50193,3567,6.6
1970,CN3715700000000,37,157,"Rockingham County, NC",2000,,46279,44084,2195,4.7
1971,CN3715900000000,37,159,"Rowan County, NC",2000,,65703,62799,2904,4.4
1972,CN3716100000000,37,161,"Rutherford County, NC",2000,,31082,29292,1790,5.8
1973,CN3716300000000,37,163,"Sampson County, NC",2000,,28932,27927,1005,3.5
1974,CN3716500000000,37,165,"Scotland County, NC",2000,,15772,14778,994,6.3
1975,CN3716700000000,37,167,"Stanly County, NC",2000,,29930,28785,1145,3.8
1976,CN3716900000000,37,169,"Stokes County, NC",2000,,24007,23180,827,3.4
1977,CN3717100000000,37,171,"Surry County, NC",2000,,37095,35610,1485,4
1978,CN3717300000000,37,173,"Swain County, NC",2000,,6213,5667,546,8.8
1979,CN3717500000000,37,175,"Transylvania County, NC",2000,,13440,13010,430,3.2
1980,CN3717700000000,37,177,"Tyrrell County, NC",2000,,1887,1750,137,7.3
1981,CN3717900000000,37,179,"Union County, NC",2000,,67442,65589,1853,2.7
1982,CN3718100000000,37,181,"Vance County, NC",2000,,20297,18933,1364,6.7
1983,CN3718300000000,37,183,"Wake County, NC",2000,,367403,358674,8729,2.4
1984,CN3718500000000,37,185,"Warren County, NC",2000,,8154,7668,486,6
1985,CN3718700000000,37,187,"Washington County, NC",2000,,5982,5665,317,5.3
1986,CN3718900000000,37,189,"Watauga County, NC",2000,,23317,22650,667,2.9
1987,CN3719100000000,37,191,"Wayne County, NC",2000,,51076,49066,2010,3.9
1988,CN3719300000000,37,193,"Wilkes County, NC",2000,,34110,32909,1201,3.5
1989,CN3719500000000,37,195,"Wilson County, NC",2000,,37315,35258,2057,5.5
1990,CN3719700000000,37,197,"Yadkin County, NC",2000,,19131,18458,673,3.5
1991,CN3719900000000,37,199,"Yancey County, NC",2000,,8538,8229,309,3.6
1992,CN3800100000000,38,001,"Adams County, ND",2000,,1316,1280,36,2.7
1993,CN3800300000000,38,003,"Barnes County, ND",2000,,6025,5833,192,3.2
1994,CN3800500000000,38,005,"Benson County, ND",2000,,2616,2460,156,6
1995,CN3800700000000,38,007,"Billings County, ND",2000,,486,474,12,2.5
1996,CN3800900000000,38,009,"Bottineau County, ND",2000,,3482,3350,132,3.8
1997,CN3801100000000,38,011,"Bowman County, ND",2000,,1801,1764,37,2.1
1998,CN3801300000000,38,013,"Burke County, ND",2000,,1053,1022,31,2.9
1999,CN3801500000000,38,015,"Burleigh County, ND",2000,,40119,39178,941,2.3
2000,CN3801700000000,38,017,"Cass County, ND",2000,,75351,73751,1600,2.1
2001,CN3801900000000,38,019,"Cavalier County, ND",2000,,2357,2278,79,3.4
2002,CN3802100000000,38,021,"Dickey County, ND",2000,,3063,2998,65,2.1
2003,CN3802300000000,38,023,"Divide County, ND",2000,,1066,1035,31,2.9
2004,CN3802500000000,38,025,"Dunn County, ND",2000,,1763,1707,56,3.2
2005,CN3802700000000,38,027,"Eddy County, ND",2000,,1364,1307,57,4.2
2006,CN3802900000000,38,029,"Emmons County, ND",2000,,2080,1993,87,4.2
2007,CN3803100000000,38,031,"Foster County, ND",2000,,1958,1902,56,2.9
2008,CN3803300000000,38,033,"Golden Valley County, ND",2000,,911,883,28,3.1
2009,CN3803500000000,38,035,"Grand Forks County, ND",2000,,35939,34924,1015,2.8
2010,CN3803700000000,38,037,"Grant County, ND",2000,,1364,1322,42,3.1
2011,CN3803900000000,38,039,"Griggs County, ND",2000,,1371,1337,34,2.5
2012,CN3804100000000,38,041,"Hettinger County, ND",2000,,1257,1219,38,3
2013,CN3804300000000,38,043,"Kidder County, ND",2000,,1304,1244,60,4.6
2014,CN3804500000000,38,045,"LaMoure County, ND",2000,,2287,2223,64,2.8
2015,CN3804700000000,38,047,"Logan County, ND",2000,,1044,1015,29,2.8
2016,CN3804900000000,38,049,"McHenry County, ND",2000,,2813,2676,137,4.9
2017,CN3805100000000,38,051,"McIntosh County, ND",2000,,1561,1516,45,2.9
2018,CN3805300000000,38,053,"McKenzie County, ND",2000,,2679,2595,84,3.1
2019,CN3805500000000,38,055,"McLean County, ND",2000,,4560,4345,215,4.7
2020,CN3805700000000,38,057,"Mercer County, ND",2000,,4497,4301,196,4.4
2021,CN3805900000000,38,059,"Morton County, ND",2000,,13857,13441,416,3
2022,CN3806100000000,38,061,"Mountrail County, ND",2000,,3019,2878,141,4.7
2023,CN3806300000000,38,063,"Nelson County, ND",2000,,1822,1752,70,3.8
2024,CN3806500000000,38,065,"Oliver County, ND",2000,,1127,1080,47,4.2
2025,CN3806700000000,38,067,"Pembina County, ND",2000,,4689,4444,245,5.2
2026,CN3806900000000,38,069,"Pierce County, ND",2000,,2194,2119,75,3.4
2027,CN3807100000000,38,071,"Ramsey County, ND",2000,,6187,5979,208,3.4
2028,CN3807300000000,38,073,"Ransom County, ND",2000,,3099,3026,73,2.4
2029,CN3807500000000,38,075,"Renville County, ND",2000,,1305,1272,33,2.5
2030,CN3807700000000,38,077,"Richland County, ND",2000,,9379,9121,258,2.8
2031,CN3807900000000,38,079,"Rolette County, ND",2000,,5233,4734,499,9.5
2032,CN3808100000000,38,081,"Sargent County, ND",2000,,2349,2293,56,2.4
2033,CN3808300000000,38,083,"Sheridan County, ND",2000,,791,750,41,5.2
2034,CN3808500000000,38,085,"Sioux County, ND",2000,,1263,1192,71,5.6
2035,CN3808700000000,38,087,"Slope County, ND",2000,,426,415,11,2.6
2036,CN3808900000000,38,089,"Stark County, ND",2000,,12316,11966,350,2.8
2037,CN3809100000000,38,091,"Steele County, ND",2000,,1176,1152,24,2
2038,CN3809300000000,38,093,"Stutsman County, ND",2000,,11843,11543,300,2.5
2039,CN3809500000000,38,095,"Towner County, ND",2000,,1440,1399,41,2.8
2040,CN3809700000000,38,097,"Traill County, ND",2000,,4268,4145,123,2.9
2041,CN3809900000000,38,099,"Walsh County, ND",2000,,6457,6224,233,3.6
2042,CN3810100000000,38,101,"Ward County, ND",2000,,27968,27072,896,3.2
2043,CN3810300000000,38,103,"Wells County, ND",2000,,2351,2257,94,4
